ID,Appointment,SimpAppointment
33926,Profesor de Asignatura ,PA
33928,Profesora de Asignatura ,PA
33930,Profesor de Carrera Titular ,PTC
33932,Investigador Emérit,Inv
33933,Profesor de Carrera Asociado ,PTC
33935,Profesora de Carrera Titular ,PTC
33936,Investigador Emérit,Inv
33937,Investigador Emérit,Inv
33939,Profesor de Asignatura ,PA
33940,Profesor de Asignatura ,PA
33941,Profesor de Asignatura ,PA
33943,Investigador de Carrera Titular ,Inv
33944,Profesor de Asignatura ,PA
33946,Profesor de Carrera Titular ,PTC
33947,Ayudante de Profesor de Asignatura ,Ayud
33948,Profesor de Asignatura ,PA
33949,Ayudante de Profesor de Asignatura ,Ayud
33950,Profesora de Asignatura ,PA
33951,Profesor de Asignatura ,PA
33952,Investigadora de Carrera Titular ,Inv
33953,Profesor de Carrera Titular ,PTC
33954,Profesora de Asignatura ,PA
33955,Técnico Académico Asociado ,Tec
33956,Ayudante de Profesor de Asignatura ,Ayud
33957,Técnico Académico Titular ,Tec
33958,Profesor de Asignatura ,PA
33959,Técnico Académico Asociado ,Tec
33960,Técnica Académica Titular ,Tec
33961,Profesora de Asignatura ,PA
33962,Técnico Académico Titular ,Tec
33963,Profesor de Asignatura ,PA
33965,Ayudante de Profesora de Asignatura ,Ayud
33966,Profesora de Asignatura ,PA
33967,Ayudante de Profesor de Asignatura ,Ayud
33968,Técnico Académico Asociado ,Tec
33969,Profesor de Carrera Titular ,PTC
33970,Profesor de Asignatura ,PA
33971,Ayudante de Profesor de Asignatura ,Ayud
33972,Profesora de Asignatura ,PA
33973,Profesora de Asignatura ,PA
33974,Técnico Académico Titular ,Tec
33975,Investigadora de Carrera Titular ,Inv
33976,Investigador de Carrera Titular ,Inv
33977,Profesora de Carrera Titular ,PTC
33978,Investigador de Carrera Titular ,Inv
33979,Profesora de Asignatura ,PA
33980,Ayudante de Profesor de Asignatura ,Ayud
33981,Ayudante de Profesor de Asignatura ,Ayud
33983,Profesora de Asignatura ,PA
33984,Profesor de Carrera Asociado ,PTC
33985,Ayudante de Profesora de Asignatura ,Ayud
33986,Profesora de Asignatura ,PA
33987,Profesor de Carrera Asociado ,PTC
33989,Técnico Académico Titular ,Tec
33991,Profesor de Asignatura ,PA
33992,Técnica Académica Asociado ,Tec
33993,Profesora de Asignatura ,PA
33994,Profesora de Carrera Titular ,PTC
33995,Profesora de Asignatura ,PA
33997,Investigadora de Carrera Titular ,Inv
33998,Profesora de Carrera Asociado B M.T,
33999,Investigador de Carrera Titular ,Inv
34000,Profesor de Carrera Titular ,PTC
34001,Profesora de Carrera Titular ,PTC
34002,Técnico Académico Titular ,Tec
34004,Profesor de Asignatura ,PA
34006,Técnica Académica Titular ,Tec
34007,Técnica Académica Titular ,Tec
34008,Profesora de Asignatura ,PA
34009,Investigador de Carrera Titular ,Inv
34011,Ex Profesora de Carrera Titular ,PTC
34012,Ayudante de Profesor de Asignatura ,Ayud
34014,Profesor de Asignatura ,PA
34016,Profesora de Carrera Titular ,PTC
34017,Profesor de Asignatura ,PA
34019,Técnico Académico Titular ,Tec
34020,Profesor de Asignatura ,PA
34021,Profesora de Asignatura ,PA
34023,Técnica Académica Titular ,Tec
34025,Profesor de Asignatura ,PA
34026,Profesor de Asignatura ,PA
34027,Técnico Académico Titular ,Tec
34028,Profesora de Asignatura ,PA
34030,Profesora de Asignatura ,PA
34031,Ayudante de Profesor de Asignatura ,Ayud
34032,Profesor de Asignatura ,PA
34033,Ayudante de Profesor de Asignatura ,Ayud
34034,Investigador de Carrera Titular ,Inv
34035,Profesor de Carrera Titular ,PTC
34036,Profesor de Asignatura ,PA
34037,Profesor de Asignatura ,PA
34038,Profesor de Carrera Titular ,PTC
34041,Ayudante de Profesor de Asignatura ,Ayud
34042,Profesora de Asignatura ,PA
34043,Profesor de Asignatura ,PA
34044,Ayudante de Profesor de Asignatura ,Ayud
34045,Profesor de Asignatura ,PA
34047,Profesora de Asignatura ,PA
34048,Investigador de Carrera Titular ,Inv
34049,Investigador Emérit,Inv
34050,Profesor de Asignatura ,PA
34051,Profesora de Carrera Titular ,PTC
34054,Profesor de Carrera Titular ,PTC
34055,Profesor de Asignatura ,PA
34056,Profesor de Carrera Titular ,PTC
34057,Investigador de Carrera Titular ,Inv
34058,Profesor de Asignatura ,PA
34060,Profesor de Asignatura ,PA
34062,Profesor de Carrera Titular ,PTC
34063,Profesora de Carrera Titular ,PTC
34064,Profesor de Asignatura ,PA
34065,Ayudante de Profesora de Asignatura ,Ayud
34066,Profesora de Asignatura ,PA
34067,Profesor de Asignatura ,PA
34068,Ayudante de Profesor de Asignatura ,Ayud
34069,Profesora de Carrera Titular ,PTC
34070,Profesora de Asignatura ,PA
34071,Técnico Académico Asociado ,Tec
34072,Investigador de Carrera Titular ,Inv
34073,Investigador de Carrera Titular ,Inv
34075,Investigador de Carrera Titular ,Inv
34076,Investigador de Carrera Titular ,Inv
34077,Profesora de Asignatura ,PA
34078,Ayudante de Profesora de Asignatura ,Ayud
34079,Profesora de Carrera Asociado ,PTC
34081,Profesora de Asignatura ,PA
34082,Ayudante de Profesora de Asignatura ,Ayud
34083,Profesora de Carrera Titular ,PTC
34084,Ayudante de Profesor de Asignatura ,Ayud
34085,Ayudante de Profesor de Asignatura ,Ayud
34088,Profesor de Asignatura ,PA
34089,Investigador de Carrera Titular ,Inv
34091,Profesor de Asignatura ,PA
34092,Ayudante de Profesor de Asignatura ,Ayud
34093,Profesor de Asignatura ,PA
34094,Ayudante de Profesor de Asignatura ,Ayud
34096,Profesora de Carrera Titular ,PTC
34097,Profesor de Asignatura ,PA
34098,Técnica Académica Titular ,Tec
34099,Profesor de Carrera Asociado ,PTC
34100,Profesor de Asignatura ,PA
34101,Profesor de Carrera Asociado ,PTC
34102,Ayudante de Profesor de Asignatura ,Ayud
34106,Profesor de Asignatura ,PA
34108,Profesor de Asignatura ,PA
34111,Profesor de Asignatura ,PA
34113,Profesor de Asignatura ,PA
34114,Investigador de Carrera Titular ,Inv
34116,Profesor de Asignatura ,PA
34117,Investigador de Carrera Titular ,Inv
34119,Ayudante de Profesora de Asignatura ,Ayud
34120,Ayudante de Profesor de Asignatura ,Ayud
34121,Profesora de Asignatura ,PA
34123,Profesor de Asignatura ,PA
34124,Investigador de Carrera Titular ,Inv
34125,Investigador de Carrera Titular ,Inv
34126,Ayudante de Profesor de Asignatura ,Ayud
34127,Profesora de Asignatura ,PA
34129,Investigadora de Carrera Titular ,Inv
34130,Técnico Académico Titular ,Tec
34131,Ayudante de Profesor de Asignatura ,Ayud
34132,Investigadora de Carrera Titular ,Inv
34134,Profesora de Asignatura ,PA
34135,Investigador de Carrera Titular ,Inv
34136,Técnica Académica Titular ,Tec
34137,Profesor de Asignatura ,PA
34139,Profesora de Asignatura ,PA
34140,Profesor de Carrera Titular ,PTC
34141,Profesor de Asignatura ,PA
34142,Profesora de Asignatura ,PA
34143,Ayudante de Profesor de Asignatura ,Ayud
34144,Profesora de Carrera Titular ,PTC
34145,Profesora de Asignatura ,PA
34146,Técnico Académico Titular ,Tec
34147,Profesor de Asignatura ,PA
34148,Investigador de Carrera Titular ,Inv
34149,Investigador de Carrera Asociado ,Inv
34152,Profesora de Asignatura ,PA
34153,Ayudante de Profesor de Asignatura ,Ayud
34155,Ayudante de Profesora de Asignatura ,Ayud
34157,Ayudante de Profesora de Asignatura ,Ayud
34158,Profesora de Carrera Titular ,PTC
34159,Investigadora de Carrera Titular ,Inv
34160,Profesora de Asignatura ,PA
34161,Investigador de Carrera Titular ,Inv
34162,Técnica Académica Titular T,
34163,Profesor de Asignatura ,PA
34165,Técnico Académico Asociado ,Tec
34167,Profesor de Asignatura ,PA
34168,Ayudante de Profesor de Asignatura ,Ayud
34169,Ayudante de Profesor de Asignatura ,Ayud
34170,Profesor de Carrera Titular ,PTC
34171,Profesor de Carrera Titular ,PTC
34173,Profesora de Asignatura ,PA
34174,Técnica Académica Titular ,Tec
34175,Profesor de Asignatura ,PA
34176,Ayudante de Profesor de Asignatura ,Ayud
34177,Profesora de Asignatura ,PA
34178,Ayudante de Profesora de Asignatura ,Ayud
34179,Técnica Académica Titular ,Tec
34180,Profesor de Asignatura ,PA
34182,Profesora de Asignatura ,PA
34183,Técnico Académico Asociado ,Tec
34184,Profesora de Carrera Titular ,PTC
34185,Profesora de Asignatura ,PA
34186,Técnico Académico Titular ,Tec
34187,Ayudante de Profesor de Asignatura ,Ayud
34189,Investigador de Carrera Titular ,Inv
34190,Profesor de Asignatura ,PA
34191,Profesora de Asignatura ,PA
34192,Investigador de Carrera Titular ,Inv
34193,Ayudante de Profesora de Asignatura ,Ayud
34194,Profesor de Carrera Asociado B M.T,PMT
34195,Profesora de Asignatura ,PA
34197,Profesora de Asignatura ,PA
34200,Profesora de Asignatura ,PA
34202,Técnico Académico Asociado ,Tec
34203,Ayudante de Profesor de Asignatura ,Ayud
34204,Ayudante de Profesor de Asignatura ,Ayud
34206,Profesora de Asignatura ,PA
34208,Profesor de Asignatura ,PA
34209,Profesor de Carrera Titular ,PTC
34210,Profesor de Asignatura ,PA
34211,Investigador de Carrera Titular ,Inv
34212,Investigadora de Carrera Titular ,Inv
34213,Profesora de Carrera Titular ,PTC
34215,Profesora de Carrera Titular ,PTC
34216,Profesora de Asignatura ,PA
34217,Profesora de Carrera Titular ,PTC
34218,Investigador Emérit,Inv
34221,Profesora de Asignatura ,PA
34222,Técnico Académico Asociado ,Tec
34223,Profesora de Asignatura ,PA
34224,Profesor de Asignatura ,PA
34225,Profesor de Asignatura ,PA
34226,Investigador de Carrera Titular ,Inv
34227,Profesor de Carrera Titular ,PTC
34228,Profesor de Carrera Titular ,PTC
34229,Ayudante de Profesor de Asignatura ,Ayud
34231,Profesor de Asignatura ,PA
34232,Profesor de Asignatura ,PA
34234,Profesor de Asignatura ,PA
34235,Profesora de Asignatura ,PA
34236,Investigador de Carrera Titular ,Inv
34237,Investigador de Carrera Titular ,Inv
34238,Profesora de Asignatura ,PA
34239,Técnica Académica Titular ,Tec
34240,Investigador de Carrera Titular ,Inv
34241,Profesora de Carrera Asociado ,PTC
34242,Profesor de Asignatura ,PA
34243,Investigadora de Carrera Titular ,Inv
34244,Técnica Académica Asociado ,Tec
34245,Ex Técnico Académico Titular ,Tec
34246,Ayudante de Profesora de Asignatura ,Ayud
34247,Ayudante de Profesora de Asignatura ,Ayud
34249,Técnico Académico Titular ,Tec
34250,Profesora de Asignatura ,PA
34253,Profesor de Carrera Titular ,PTC
34254,Profesor de Carrera Titular ,PTC
34255,Profesora de Asignatura ,PA
34256,Profesor de Asignatura ,PA
34258,Profesor de Carrera Titular ,PTC
34261,Investigadora de Carrera Titular ,Inv
34262,Profesora de Carrera Titular ,PTC
34263,Investigador de Carrera Titular ,Inv
34264,Profesor de Carrera Asociado ,PTC
34265,Profesora de Carrera Titular ,PTC
34266,Investigador de Carrera Titular ,Inv
34267,Profesor de Asignatura ,PA
34268,Investigadora de Carrera Titular ,Inv
34269,Investigadora de Carrera Titular ,Inv
34270,Profesor de Asignatura ,PA
34271,Profesor de Carrera Titular ,PTC
34272,Ex Profesor de Carrera Asociado ,PTC
34273,Ayudante de Profesora de Asignatura ,Ayud
34274,Ayudante de Profesor de Asignatura ,Ayud
34275,Profesora de Asignatura ,PA
34276,Profesora de Carrera Titular ,PTC
34278,Investigadora de Carrera Titular ,Inv
34279,Investigadora de Carrera Titular ,Inv
34280,Profesora de Carrera Titular ,PTC
34281,Profesora de Asignatura ,PA
34282,Ayudante de Profesor de Asignatura ,Ayud
34283,Profesor de Carrera Titular ,PTC
34284,Técnica Académica Asociado ,Tec
34285,Profesor de Carrera Titular ,PTC
34287,Ayudante de Profesora de Asignatura ,Ayud
34290,Profesora de Asignatura ,PA
34291,Profesor de Asignatura ,PA
34292,Ayudante de Profesor de Asignatura ,Ayud
34293,Profesor de Asignatura ,PA
34294,Ayudante de Profesor de Asignatura ,Ayud
34295,Profesora de Asignatura ,PA
34296,Profesora de Asignatura ,PA
34297,Profesora de Asignatura ,PA
34298,Investigadora de Carrera Titular ,Inv
34299,Profesora de Asignatura ,PA
34300,Profesor de Carrera Titular ,PTC
34301,Profesor de Asignatura ,PA
34303,Profesor de Asignatura ,PA
34305,Profesora de Asignatura ,PA
34306,Profesor de Asignatura ,PA
34308,Profesora de Asignatura ,PA
34309,Investigador de Carrera Titular ,Inv
34310,Profesora de Carrera Titular ,PTC
34311,Investigador de Carrera Titular ,Inv
34313,Profesor de Asignatura ,PA
34314,Ayudante de Profesora de Asignatura ,Ayud
34315,Investigador de Carrera Titular ,Inv
34316,Profesor de Carrera Titular ,PTC
34318,Profesora de Asignatura ,PA
34319,Profesor de Asignatura ,PA
34320,Ayudante de Profesor de Asignatura ,Ayud
34321,Técnica Académica Titular ,Tec
34322,Profesor de Asignatura ,PA
34324,Profesora de Asignatura ,PA
34326,Técnica Académica Asociado ,Tec
34327,Ayudante de Profesora de Asignatura ,Ayud
34328,Investigador de Carrera Titular ,Inv
34329,Profesora de Carrera Titular ,PTC
34330,Profesora de Asignatura ,PA
34331,Profesor de Asignatura ,PA
34332,Profesora de Asignatura ,PA
34333,Profesor de Asignatura ,PA
34334,Profesora de Asignatura ,PA
34336,Profesora de Carrera Titular ,PTC
34337,Profesor de Asignatura ,PA
34338,Profesora de Carrera Titular ,PTC
34339,Investigadora de Carrera Titular ,Inv
34340,Profesor de Asignatura ,PA
34341,Profesor de Asignatura ,PA
34343,Investigador de Carrera Titular ,Inv
34344,Profesora de Asignatura ,PA
34345,Profesora de Asignatura ,PA
34346,Ayudante de Profesor de Asignatura ,Ayud
34348,Investigador de Carrera Titular ,Inv
34349,Profesora de Carrera Titular ,PTC
34350,Profesora de Asignatura ,PA
34351,Técnico Académico Asociado ,Tec
34353,Profesor Emérit,
34355,Profesor de Asignatura ,PA
34356,Técnica Académica Asociado ,Tec
34357,Profesor de Asignatura ,PA
34358,Técnica Académica Asociado ,Tec
34359,Profesor de Asignatura ,PA
34360,Técnico Académico Asociado ,Tec
34361,Profesor de Asignatura ,PA
34362,Investigador de Carrera Titular ,Inv
34363,Profesora de Carrera Asociado ,PTC
34364,Profesora de Asignatura ,PA
34365,Profesora de Asignatura ,PA
34367,Técnico Académico Titular ,Tec
34368,Profesora de Asignatura ,PA
34369,Profesora de Carrera Titular ,PTC
34370,Profesor de Asignatura ,PA
34371,Técnica Académica Asociado ,Tec
34374,Técnica Académica Titular ,Tec
34375,Técnica Académica Titular ,Tec
34376,Profesor de Asignatura ,PA
34378,Técnico Académico Asociado ,Tec
34379,Investigador de Carrera Titular ,Inv
34380,Profesora de Carrera Titular ,PTC
34381,Investigador de Carrera Titular ,Inv
34382,Profesor de Asignatura ,PA
34383,Investigadora de Carrera Titular ,Inv
34384,Ayudante de Profesora de Asignatura ,Ayud
34385,Ayudante de Profesora de Asignatura ,Ayud
34386,Profesor de Asignatura ,PA
34387,Profesor de Asignatura ,PA
34388,Profesora de Asignatura ,PA
34389,Profesor de Asignatura ,PA
34393,Profesora de Asignatura ,PA
34395,Profesora de Carrera Titular ,PTC
34397,Técnica Académica Titular ,Tec
34399,Profesora de Carrera Titular ,PTC
34400,Ayudante de Profesora de Asignatura ,Ayud
34401,Profesora de Carrera Titular ,PTC
34403,Profesora de Asignatura ,PA
34404,Investigador de Carrera Titular ,Inv
34405,Investigador de Carrera Titular ,Inv
34407,Ayudante de Profesora de Asignatura ,Ayud
34408,Ayudante de Profesor de Asignatura ,Ayud
34410,Investigador de Carrera Titular ,Inv
34411,Profesor de Asignatura ,PA
34412,Ayudante de Profesora de Asignatura ,Ayud
34413,Investigador de Carrera Titular ,Inv
34414,Ayudante de Profesora de Asignatura ,Ayud
34415,Profesor de Asignatura ,PA
34417,Profesor de Asignatura ,PA
34418,Profesor de Asignatura ,PA
34419,Profesor de Asignatura ,PA
34420,Profesora de Carrera Asociado ,PTC
34421,Ex Profesora de Carrera Asociado ,PTC
34422,Técnico Académico Titular ,Tec
34423,Profesora de Carrera Titular ,PTC
34424,Profesora de Asignatura ,PA
34425,Técnico Académico Asociado ,Tec
34426,Profesora de Asignatura ,PA
34427,Técnica Académica Titular T,
34428,Investigador de Carrera Titular ,Inv
34429,Profesora de Asignatura ,PA
34431,Investigador Emérit,Inv
34432,Investigador de Carrera Titular ,Inv
34433,Investigadora de Carrera Titular ,Inv
34434,Profesor de Asignatura ,PA
34435,Profesor de Asignatura ,PA
34436,Profesor de Asignatura ,PA
34437,Investigadora de Carrera Titular ,Inv
34438,Profesora de Asignatura ,PA
34439,Investigador de Carrera Titular ,Inv
34440,Profesor de Asignatura ,PA
34451,Investigador de Carrera Titular ,Inv
34452,Investigador de Carrera Titular ,Inv
34454,Investigador de Carrera Titular ,Inv
34455,Investigador de Carrera Titular ,Inv
34461,Investigador de Carrera Titular ,Inv
34465,Profesora de Asignatura ,PA
34468,Profesora de Carrera Titular ,PTC
34470,Investigador de Carrera Titular ,Inv
34471,Profesor de Carrera Asociado ,PTC
34473,Profesor de Carrera Titular ,PTC
34474,Profesora de Asignatura ,PA
34475,Profesor de Asignatura ,PA
34476,Profesor de Asignatura ,PA
34477,Profesor de Carrera Asociado ,PTC
34478,Técnico Académico Asociado ,Tec
34481,Investigador de Carrera Titular ,Inv
34482,Profesor de Asignatura ,PA
34484,Ayudante de Profesora de Asignatura ,Ayud
34485,Ayudante de Profesora de Asignatura ,Ayud
34486,Ayudante de Profesora de Asignatura ,Ayud
34487,Ayudante de Profesora de Asignatura ,Ayud
34488,Profesora de Asignatura ,PA
34489,Ayudante de Profesor de Asignatura ,Ayud
34490,Profesor de Asignatura ,PA
34491,Ayudante de Profesora de Asignatura ,Ayud
34492,Ayudante de Profesor de Asignatura ,Ayud
34493,Técnico Académico Asociado ,Tec
34494,Ayudante de Profesora de Asignatura ,Ayud
34496,Ayudante de Profesor de Asignatura ,Ayud
34497,Ayudante de Profesor de Asignatura ,Ayud
34498,Ayudante de Profesor de Asignatura ,Ayud
34499,Ayudante de Profesora de Asignatura ,Ayud
34500,Ayudante de Profesor de Asignatura ,Ayud
34501,Investigador de Carrera Titular ,Inv
34502,Profesor de Asignatura ,PA
34503,Ayudante de Profesor de Asignatura ,Ayud
34504,Ayudante de Profesora de Asignatura ,Ayud
34505,Profesor de Asignatura ,PA
34506,Profesor de Asignatura ,PA
34507,Ayudante de Profesor de Asignatura ,Ayud
34508,Ayudante de Profesor de Asignatura ,Ayud
34509,Ayudante de Profesor de Asignatura ,Ayud
34510,Ayudante de Profesora de Asignatura ,Ayud
34512,Ayudante de Profesora de Asignatura ,Ayud
34513,Profesora de Asignatura ,PA
34514,Ayudante de Profesora de Asignatura ,Ayud
34515,Ayudante de Profesor de Asignatura ,Ayud
34516,Profesor de Asignatura ,PA
34517,Ayudante de Profesor de Asignatura ,Ayud
34518,Profesor de Asignatura ,PA
34519,Profesor de Asignatura ,PA
34520,Profesora de Asignatura ,PA
34521,Profesora de Carrera Titular ,PTC
34522,Ayudante de Profesor de Asignatura ,Ayud
34523,Profesor de Asignatura ,PA
34524,Ayudante de Profesor de Asignatura ,Ayud
34527,Profesora de Asignatura ,PA
34528,Ayudante de Profesor de Asignatura ,Ayud
34529,Ayudante de Profesora de Asignatura ,Ayud
34530,Ayudante de Profesor de Asignatura ,Ayud
